"","Player","Date","Team","Position","TOI","iCF","iFF","iSF","ixG","iSCF","iFOW","iFOL","iPENT","iPEND","iHF","iHA","iGVA","iTKA","iBLK","iCF60","iFF60","iSF60","ixG60","ixFSh%","iSCF60","iFO%","iPENDIFF"
"1113","KRIS.VERSTEEG","2017-04-15","CGY","R",12.7,5,3,2,0.09,0,1,0,1,0,0,5,1,0,0,23.62,14.17,9.45,0.42,2.94,0,1,-1
"1114","KRIS.VERSTEEG","2017-04-13","CGY","R",14.06,3,2,2,0.07,0,0,2,1,0,0,2,0,0,1,12.8,8.53,8.53,0.31,3.66,0,0,-1
"1115","KYLE.BRODZIAK","2017-05-05","STL","C",10.76,3,1,1,0.35,1,5,4,0,0,0,3,0,0,2,16.73,5.58,5.58,1.98,35.47,5.58,0.56,0
"1116","KYLE.BRODZIAK","2017-04-30","STL","C",10.68,2,0,0,0,0,4,7,0,0,0,0,0,0,0,11.24,0,0,0,NA,0,0.36,0
"1117","KYLE.BRODZIAK","2017-04-28","STL","C",11.58,1,1,0,0.09,0,6,8,0,0,1,4,0,0,0,5.18,5.18,0,0.45,8.59,0,0.43,0
"1118","KYLE.BRODZIAK","2017-04-26","STL","C",11.32,1,1,1,0.01,0,2,7,1,0,0,1,0,1,0,5.3,5.3,5.3,0.06,1.17,0,0.22,-1
"1119","KYLE.BRODZIAK","2017-04-22","STL","C",14.11,2,2,0,0.03,0,7,5,0,1,1,1,0,1,0,8.5,8.5,0,0.14,1.61,0,0.58,1
"1120","KYLE.BRODZIAK","2017-04-19","STL","C",10.87,1,1,1,0.03,0,9,6,0,0,2,0,0,1,0,5.52,5.52,5.52,0.18,3.29,0,0.6,0
"1121","KYLE.BRODZIAK","2017-04-16","STL","C",10.26,1,1,1,0.08,0,9,12,0,0,1,0,0,1,4,5.85,5.85,5.85,0.46,7.87,0,0.43,0
"1122","KYLE.BRODZIAK","2017-04-14","STL","C",13.99,2,2,2,0.03,0,6,12,0,0,0,1,0,2,1,8.58,8.58,8.58,0.15,1.7,0,0.33,0
"1123","KYLE.BRODZIAK","2017-04-12","STL","C",15.96,0,0,0,0,0,7,11,0,0,0,2,0,1,0,0,0,0,0,NA,0,0.39,0
"1124","KYLE.QUINCEY","2017-04-20","CBJ","D",17.24,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,NA,0,NA,0
"1125","KYLE.QUINCEY","2017-04-18","CBJ","D",20.81,3,2,1,0.02,0,0,0,1,0,4,4,0,0,4,8.65,5.77,2.88,0.06,1.12,0,NA,-1
"1126","KYLE.TURRIS","2017-05-06","OTT","C",24.92,9,5,3,0.44,1,15,8,0,0,9,1,0,0,0,21.67,12.04,7.22,1.07,8.89,2.41,0.65,0
"1127","KYLE.TURRIS","2017-05-04","OTT","C",17.47,3,1,1,0.02,0,7,6,1,1,3,2,2,0,0,10.3,3.43,3.43,0.06,1.86,0,0.54,0
"1128","KYLE.TURRIS","2017-05-02","OTT","C",23.41,6,3,3,0.19,1,5,11,0,0,1,1,1,0,1,15.38,7.69,7.69,0.48,6.26,2.56,0.31,0
"1129","KYLE.TURRIS","2017-04-29","OTT","C",27.8,6,4,3,0.22,1,14,9,1,0,1,2,4,1,1,12.95,8.63,6.47,0.47,5.48,2.16,0.61,-1
"1130","KYLE.TURRIS","2017-04-27","OTT","C",19.29,3,3,1,0.21,1,11,9,0,0,0,6,0,1,1,9.33,9.33,3.11,0.66,7.03,3.11,0.55,0
"1131","KYLE.TURRIS","2017-04-23","OTT","C",17.3,5,5,2,0.32,1,4,7,0,0,1,2,1,1,0,17.34,17.34,6.94,1.12,6.46,3.47,0.36,0
"1132","KYLE.TURRIS","2017-04-19","OTT","C",19.47,4,2,1,0.06,0,13,6,0,0,3,4,0,3,1,12.33,6.16,3.08,0.18,2.97,0,0.68,0
"1133","KYLE.TURRIS","2017-04-17","OTT","C",18.94,2,2,1,0.14,1,10,5,2,0,1,2,1,2,0,6.34,6.34,3.17,0.43,6.86,3.17,0.67,-2
"1134","KYLE.TURRIS","2017-04-15","OTT","C",15.39,4,2,1,0.05,0,7,9,0,0,3,7,1,0,0,15.59,7.8,3.9,0.18,2.32,0,0.44,0
"1135","KYLE.TURRIS","2017-04-12","OTT","C",17.94,6,5,3,0.12,0,7,6,0,0,1,1,0,1,0,20.07,16.72,10.03,0.42,2.49,0,0.54,0
"1136","LANCE.BOUMA","2017-04-17","CGY","L",7.89,2,0,0,0,0,0,0,0,0,1,1,1,0,0,15.21,0,0,0,NA,0,NA,0
"1137","LANCE.BOUMA","2017-04-15","CGY","L",10.89,2,2,2,0.31,1,0,0,0,1,3,2,0,0,0,11.02,11.02,11.02,1.68,15.27,5.51,NA,1
"1138","LANCE.BOUMA","2017-04-13","CGY","L",11.21,1,1,1,0.02,0,0,0,1,0,1,0,0,0,0,5.35,5.35,5.35,0.1,1.87,0,NA,-1
"1139","LARS.ELLER","2017-05-06","WSH","C",13.61,4,4,2,0.18,1,6,6,0,0,0,2,0,0,1,17.63,17.63,8.82,0.81,4.57,4.41,0.5,0
"1140","LARS.ELLER","2017-05-03","WSH","C",14.63,7,6,5,0.58,2,4,5,1,0,0,0,2,0,1,28.71,24.61,20.51,2.37,9.62,8.2,0.44,-1
"1141","LARS.ELLER","2017-05-01","WSH","C",12.53,3,2,1,0.12,0,5,7,0,0,3,1,1,0,2,14.37,9.58,4.79,0.55,5.77,0,0.42,0
"1142","LARS.ELLER","2017-04-29","WSH","C",14.14,4,4,2,0.2,0,10,3,0,0,4,0,1,0,1,16.97,16.97,8.49,0.83,4.91,0,0.77,0
"1143","LARS.ELLER","2017-04-27","WSH","C",15.35,2,1,1,0.03,0,10,12,0,0,1,4,0,1,0,7.82,3.91,3.91,0.12,3.1,0,0.45,0
"1144","LARS.ELLER","2017-04-23","WSH","C",16.61,3,2,1,0.12,0,5,7,0,0,0,2,0,0,1,10.84,7.22,3.61,0.42,5.76,0,0.42,0
"1145","LARS.ELLER","2017-04-19","WSH","C",13.9,2,1,1,0.06,0,7,4,1,1,3,1,0,1,0,8.63,4.32,4.32,0.28,6.38,0,0.64,0
"1146","LARS.ELLER","2017-04-17","WSH","C",15.01,3,3,1,0.14,0,6,6,1,0,3,1,0,0,0,11.99,11.99,4,0.54,4.52,0,0.5,-1
"1147","LARS.ELLER","2017-04-15","WSH","C",17.9,6,5,4,0.18,0,5,11,0,1,4,4,3,0,0,20.11,16.76,13.41,0.6,3.59,0,0.31,1
"1148","LARS.ELLER","2017-04-13","WSH","C",11.64,0,0,0,0,0,3,11,1,0,3,3,0,2,0,0,0,0,0,NA,0,0.21,-1
"1149","LEO.KOMAROV","2017-04-23","TOR","C",19.82,6,4,3,0.13,0,0,0,0,0,6,0,0,2,0,18.16,12.11,9.08,0.39,3.23,0,NA,0
"1150","LEO.KOMAROV","2017-04-19","TOR","C",17.94,2,2,2,0.05,0,0,1,0,0,7,4,0,0,0,6.69,6.69,6.69,0.18,2.69,0,0,0
"1151","LEO.KOMAROV","2017-04-17","TOR","C",16.02,5,4,2,0.26,1,0,2,0,0,4,1,0,1,0,18.73,14.98,7.49,0.96,6.43,3.75,0,0
"1152","LEO.KOMAROV","2017-04-15","TOR","C",27.51,2,1,0,0.11,1,5,2,1,1,3,3,1,2,0,4.36,2.18,0,0.24,10.83,2.18,0.71,0
"1153","LEO.KOMAROV","2017-04-13","TOR","C",17.53,3,3,2,0.55,3,3,1,0,0,8,2,0,0,2,10.27,10.27,6.85,1.88,18.27,10.27,0.75,0
"1154","LEON.DRAISAITL","2017-05-05","ANA","C",6.5,3,2,0,0.19,2,1,3,0,0,0,0,0,0,0,27.69,18.46,0,1.77,9.6,18.46,0.25,0
"1155","LEON.DRAISAITL","2017-05-05","EDM","C",22.61,4,4,3,0.3,2,6,15,1,0,3,3,2,0,1,10.61,10.61,7.96,0.8,7.58,5.31,0.29,-1
"1156","LEON.DRAISAITL","2017-05-03","EDM","C",21.27,5,4,2,0.25,1,2,10,0,0,0,2,3,0,0,14.1,11.28,5.64,0.7,6.21,2.82,0.17,0
"1157","LEON.DRAISAITL","2017-04-30","EDM","C",17.75,8,4,2,0.39,2,3,5,0,0,0,1,2,2,0,27.04,13.52,6.76,1.33,9.83,6.76,0.38,0
"1158","LEON.DRAISAITL","2017-04-28","EDM","C",19.98,2,1,0,0.13,1,8,18,0,0,0,1,2,0,0,6.01,3,0,0.39,12.89,3,0.31,0
"1159","LEON.DRAISAITL","2017-04-26","EDM","C",20.1,4,3,3,0.27,2,6,1,1,2,0,4,2,0,0,11.94,8.96,8.96,0.8,8.91,5.97,0.86,1
"1160","LEON.DRAISAITL","2017-04-22","EDM","C",15.63,3,2,1,0.34,1,6,9,0,1,1,1,2,0,3,11.52,7.68,3.84,1.3,17,3.84,0.4,1
"1161","LEON.DRAISAITL","2017-04-20","EDM","C",27.97,7,4,4,0.54,2,15,4,0,0,0,0,2,0,0,15.02,8.58,8.58,1.16,13.51,4.29,0.79,0
"1162","LEON.DRAISAITL","2017-04-18","EDM","C",10.8,0,0,0,0,0,7,6,1,0,1,1,1,1,1,0,0,0,0,NA,0,0.54,-1
"1163","LEON.DRAISAITL","2017-04-16","EDM","C",14.87,1,0,0,0,0,3,1,0,0,6,1,4,0,0,4.03,0,0,0,NA,0,0.75,0
"1164","LEON.DRAISAITL","2017-04-14","EDM","C",17.06,5,3,1,0.32,2,4,5,0,0,1,0,0,1,0,17.58,10.55,3.52,1.14,10.77,7.03,0.44,0
"1165","LEON.DRAISAITL","2017-04-12","EDM","C",20.15,2,1,0,0.04,0,3,1,0,0,5,0,2,2,0,5.96,2.98,0,0.12,3.89,0,0.75,0
"1166","LOGAN.COUTURE","2017-04-22","S.J","C",16.69,6,4,3,0.18,1,8,5,0,0,0,1,0,1,0,21.57,14.38,10.78,0.66,4.58,3.59,0.62,0
"1167","LOGAN.COUTURE","2017-04-20","S.J","C",20.17,3,1,1,0.03,0,2,5,0,0,0,3,4,1,0,8.92,2.97,2.97,0.08,2.82,0,0.29,0
"1168","LOGAN.COUTURE","2017-04-18","S.J","C",14.01,6,4,3,0.32,2,3,6,0,0,1,1,0,0,0,25.7,17.13,12.85,1.35,7.88,8.57,0.33,0
"1169","LOGAN.COUTURE","2017-04-16","S.J","C",18.26,4,3,1,0.16,1,4,4,0,0,2,5,3,0,2,13.14,9.86,3.29,0.54,5.45,3.29,0.5,0
"1170","LOGAN.COUTURE","2017-04-14","S.J","C",18.52,1,1,1,0.04,0,2,1,0,0,0,2,1,2,0,3.24,3.24,3.24,0.14,4.18,0,0.67,0
"1171","LOGAN.COUTURE","2017-04-12","S.J","C",20.7,4,4,1,0.3,0,3,2,0,1,2,2,2,1,0,11.59,11.59,2.9,0.87,7.53,0,0.6,1
"1172","LOGAN.SHAW","2017-05-05","ANA","R",9.63,5,4,4,0.14,0,1,0,0,0,2,2,1,0,0,31.15,24.92,24.92,0.89,3.57,0,1,0
"1173","LOGAN.SHAW","2017-05-03","ANA","R",9.19,2,0,0,0,0,0,0,0,0,0,5,0,0,0,13.06,0,0,0,NA,0,NA,0
"1174","LOGAN.SHAW","2017-04-30","ANA","R",9.99,1,1,1,0.04,0,0,0,0,0,3,4,0,0,2,6.01,6.01,6.01,0.25,4.19,0,NA,0
"1175","LOGAN.SHAW","2017-04-28","ANA","R",9.02,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,0,NA,0
"1176","LOGAN.SHAW","2017-04-26","ANA","R",7.87,2,2,1,0.03,0,0,0,1,0,2,1,0,1,0,15.25,15.25,7.62,0.24,1.59,0,NA,-1
"1177","LOGAN.SHAW","2017-04-19","ANA","R",11.42,1,1,0,0.02,0,0,0,0,0,1,3,0,0,0,5.25,5.25,0,0.08,1.54,0,NA,0
"1178","LOGAN.SHAW","2017-04-17","ANA","R",9.11,1,1,0,0.01,0,0,0,0,0,1,0,0,2,1,6.59,6.59,0,0.07,1.11,0,NA,0
"1179","LOGAN.SHAW","2017-04-15","ANA","R",9.96,2,1,1,0.07,0,0,0,0,0,3,0,0,0,1,12.05,6.02,6.02,0.42,6.91,0,NA,0
"1180","LOGAN.SHAW","2017-04-13","ANA","R",9.51,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,NA,-1
"1181","LUKAS.SEDLAK","2017-04-20","CBJ","C",8.62,2,1,1,0.03,0,1,5,0,0,0,0,0,0,1,13.92,6.96,6.96,0.18,2.63,0,0.17,0
"1182","LUKAS.SEDLAK","2017-04-18","CBJ","C",7.95,1,1,1,0.06,0,6,0,0,0,0,1,0,0,1,7.55,7.55,7.55,0.45,5.92,0,1,0
"1183","MAGNUS.PAAJARVI","2017-05-05","STL","L",12.15,3,2,2,0.06,0,0,0,0,1,1,2,0,0,0,14.81,9.88,9.88,0.28,2.88,0,NA,1
"1184","MAGNUS.PAAJARVI","2017-05-02","STL","L",13.02,2,2,1,0.15,1,0,0,1,0,4,4,0,0,2,9.22,9.22,4.61,0.68,7.4,4.61,NA,-1
"1185","MAGNUS.PAAJARVI","2017-04-26","STL","L",12.82,1,0,0,0,0,0,0,0,0,2,1,0,1,0,4.68,0,0,0,NA,0,NA,0
"1186","MAGNUS.PAAJARVI","2017-04-22","STL","L",11.98,3,3,3,0.18,1,0,0,0,0,0,0,0,0,1,15.03,15.03,15.03,0.91,6.04,5.01,NA,0
"1187","MAGNUS.PAAJARVI","2017-04-19","STL","L",11.96,1,1,1,0.04,0,0,0,0,1,2,1,0,0,1,5.02,5.02,5.02,0.18,3.63,0,NA,1
"1188","MAGNUS.PAAJARVI","2017-04-16","STL","L",11.67,1,1,1,0.13,1,0,0,0,0,0,2,0,0,1,5.14,5.14,5.14,0.67,13.01,5.14,NA,0
"1189","MAGNUS.PAAJARVI","2017-04-14","STL","L",10.78,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,0,NA,0
"1190","MAGNUS.PAAJARVI","2017-04-12","STL","L",16.5,1,1,1,0.01,0,0,0,0,0,0,1,0,0,0,3.64,3.64,3.64,0.04,1.08,0,NA,0
"1191","MARC-EDOUARD.VLASIC","2017-04-22","S.J","D",18.97,7,4,2,0.04,0,0,0,0,0,1,1,1,0,3,22.14,12.65,6.33,0.13,1.06,0,NA,0
"1192","MARC-EDOUARD.VLASIC","2017-04-20","S.J","D",33.82,3,3,1,0.04,0,0,0,0,0,0,2,3,1,5,5.32,5.32,1.77,0.07,1.39,0,NA,0
"1193","MARC-EDOUARD.VLASIC","2017-04-18","S.J","D",21.28,5,3,2,0.07,0,0,0,0,0,0,3,1,0,3,14.1,8.46,5.64,0.18,2.17,0,NA,0
"1194","MARC-EDOUARD.VLASIC","2017-04-16","S.J","D",19.06,3,1,0,0.01,0,0,0,0,0,0,3,1,0,2,9.44,3.15,0,0.04,1.3,0,NA,0
"1195","MARC-EDOUARD.VLASIC","2017-04-14","S.J","D",24.09,3,2,2,0.07,0,0,0,0,1,1,3,0,0,4,7.47,4.98,4.98,0.16,3.3,0,NA,1
"1196","MARC-EDOUARD.VLASIC","2017-04-12","S.J","D",21.78,3,2,2,0.08,0,0,0,1,1,0,2,1,0,3,8.26,5.51,5.51,0.21,3.84,0,NA,0
"1197","MARC.METHOT","2017-05-06","OTT","D",21.81,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,NA,0,NA,0
"1198","MARC.METHOT","2017-05-04","OTT","D",21.76,4,4,3,0.05,0,0,0,2,1,4,2,0,1,0,11.03,11.03,8.27,0.13,1.15,0,NA,-1
"1199","MARC.METHOT","2017-05-02","OTT","D",18.03,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,NA,0,NA,0
"1200","MARC.METHOT","2017-04-29","OTT","D",26.1,5,4,2,0.44,1,0,0,0,0,5,1,3,0,3,11.49,9.2,4.6,1.02,11.04,2.3,NA,0
"1201","MARC.METHOT","2017-04-27","OTT","D",19.73,3,2,2,0.03,0,0,0,0,0,3,0,0,0,3,9.12,6.08,6.08,0.1,1.67,0,NA,0
"1202","MARC.METHOT","2017-04-23","OTT","D",21.54,0,0,0,0,0,0,0,0,0,5,2,1,0,2,0,0,0,0,NA,0,NA,0
"1203","MARC.METHOT","2017-04-19","OTT","D",16.82,2,2,1,0.03,0,0,0,0,0,3,2,0,0,2,7.13,7.13,3.57,0.1,1.4,0,NA,0
"1204","MARC.METHOT","2017-04-17","OTT","D",19.7,2,2,0,0.08,0,0,0,1,0,5,1,0,0,0,6.09,6.09,0,0.23,3.81,0,NA,-1
"1205","MARC.METHOT","2017-04-15","OTT","D",18.2,1,1,0,0.02,0,0,0,0,0,7,2,1,0,1,3.3,3.3,0,0.07,2.13,0,NA,0
"1206","MARCO.SCANDELLA","2017-04-22","MIN","D",21.17,6,4,3,0.07,0,0,0,1,0,1,1,1,0,0,17.01,11.34,8.5,0.21,1.86,0,NA,-1
"1207","MARCO.SCANDELLA","2017-04-19","MIN","D",24.37,3,3,3,0.06,0,0,0,0,0,4,5,0,1,3,7.39,7.39,7.39,0.14,1.84,0,NA,0
"1208","MARCO.SCANDELLA","2017-04-16","MIN","D",20.89,6,4,2,0.12,0,0,0,0,0,0,3,1,1,2,17.23,11.49,5.74,0.35,3.02,0,NA,0
"1209","MARCO.SCANDELLA","2017-04-14","MIN","D",20.39,2,1,0,0.04,0,0,0,0,0,4,3,0,0,1,5.89,2.94,0,0.11,3.83,0,NA,0
"1210","MARCO.SCANDELLA","2017-04-12","MIN","D",26.69,4,3,2,0.05,0,0,0,0,1,2,1,0,1,1,8.99,6.74,4.5,0.11,1.61,0,NA,1
"1211","MARC.STAAL","2017-05-06","NYR","D",19.67,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,NA,0,NA,0
"1212","MARC.STAAL","2017-05-04","NYR","D",18.17,4,4,3,0.17,0,0,0,0,0,2,4,0,0,1,13.21,13.21,9.91,0.58,4.37,0,NA,0
"1213","MARC.STAAL","2017-05-02","NYR","D",16.3,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,NA,0,NA,0
"1214","MARC.STAAL","2017-04-29","NYR","D",26.25,3,3,0,0.06,0,0,0,1,1,2,4,1,0,2,6.86,6.86,0,0.13,1.84,0,NA,0
"1215","MARC.STAAL","2017-04-27","NYR","D",17.69,2,2,2,0.03,0,0,0,0,0,1,2,0,0,2,6.78,6.78,6.78,0.1,1.53,0,NA,0
"1216","MARC.STAAL","2017-04-22","NYR","D",20.88,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,NA,0,NA,0
"1217","MARC.STAAL","2017-04-20","NYR","D",21.64,2,0,0,0,0,0,0,0,0,1,3,1,0,3,5.55,0,0,0,NA,0,NA,0
"1218","MARC.STAAL","2017-04-18","NYR","D",19.64,2,2,2,0.05,0,0,0,0,1,2,3,1,0,1,6.11,6.11,6.11,0.16,2.67,0,NA,1
"1219","MARC.STAAL","2017-04-16","NYR","D",18.6,3,1,0,0.03,0,0,0,0,0,2,3,0,0,1,9.68,3.23,0,0.09,2.65,0,NA,0
"1220","MARC.STAAL","2017-04-14","NYR","D",21.85,4,3,3,0.08,0,0,0,0,0,0,4,1,0,3,10.98,8.24,8.24,0.21,2.57,0,NA,0
"1221","MARC.STAAL","2017-04-12","NYR","D",16.89,2,1,1,0.03,0,0,0,0,1,2,3,0,0,3,7.1,3.55,3.55,0.1,2.81,0,NA,1
"1222","MARCUS.JOHANSSON","2017-05-06","WSH","L",20.82,7,3,3,0.39,1,0,0,0,1,5,0,1,0,0,20.17,8.65,8.65,1.12,12.93,2.88,NA,1
"1223","MARCUS.JOHANSSON","2017-05-03","WSH","L",19.62,5,5,3,0.35,1,0,0,0,0,3,4,0,0,0,15.29,15.29,9.17,1.06,6.92,3.06,NA,0
"1224","MARCUS.JOHANSSON","2017-05-01","WSH","L",17.37,6,5,4,0.39,1,0,0,0,1,1,1,0,0,0,20.73,17.27,13.82,1.35,7.81,3.45,NA,1
"1225","MARCUS.JOHANSSON","2017-04-29","WSH","L",17.28,3,2,1,0.29,1,0,1,0,0,2,2,2,0,0,10.42,6.94,3.47,0.99,14.27,3.47,0,0
"1226","MARCUS.JOHANSSON","2017-04-27","WSH","L",16.7,4,3,3,0.08,0,0,0,0,0,2,1,1,0,0,14.37,10.78,10.78,0.29,2.74,0,NA,0
"1227","MARCUS.JOHANSSON","2017-04-23","WSH","L",20.26,3,2,2,0.17,1,0,0,1,0,5,4,0,0,0,8.88,5.92,5.92,0.5,8.41,2.96,NA,-1
"1228","MARCUS.JOHANSSON","2017-04-19","WSH","L",18.26,5,2,0,0.08,0,0,0,0,0,1,2,1,0,1,16.43,6.57,0,0.28,4.2,0,NA,0
"1229","MARCUS.JOHANSSON","2017-04-17","WSH","L",15.11,3,2,1,0.06,0,0,0,0,0,1,1,0,0,0,11.91,7.94,3.97,0.24,3.04,0,NA,0
"1230","MARCUS.JOHANSSON","2017-04-15","WSH","L",28.85,11,7,3,0.51,2,1,1,0,0,2,1,0,0,0,22.88,14.56,6.24,1.06,7.26,4.16,0.5,0
"1231","MARCUS.JOHANSSON","2017-04-13","WSH","L",20.47,6,4,3,0.22,1,0,0,0,0,3,2,1,0,0,17.59,11.72,8.79,0.64,5.44,2.93,NA,0
"1232","MARCUS.KRUGER","2017-04-20","CHI","C",13.11,0,0,0,0,0,5,6,0,0,1,0,0,0,1,0,0,0,0,NA,0,0.45,0
"1233","MARCUS.KRUGER","2017-04-17","CHI","C",18.01,7,4,3,0.3,2,7,14,1,1,0,2,0,1,1,23.32,13.33,9.99,1,7.48,6.66,0.33,0
"1234","MARCUS.KRUGER","2017-04-15","CHI","C",15.4,4,4,4,0.46,2,4,8,0,0,0,1,1,0,2,15.58,15.58,15.58,1.81,11.59,7.79,0.33,0
"1235","MARCUS.KRUGER","2017-04-13","CHI","C",14.82,2,1,0,0.1,1,4,5,0,0,1,2,1,1,0,8.1,4.05,0,0.41,10.25,4.05,0.44,0
"1236","MARCUS.SORENSEN","2017-04-22","S.J","L",10.39,2,2,0,0.17,1,0,0,0,0,1,0,1,1,0,11.55,11.55,0,1,8.67,5.77,NA,0
"1237","MARCUS.SORENSEN","2017-04-20","S.J","L",13.21,1,1,0,0.03,0,0,0,0,0,0,1,1,0,0,4.54,4.54,0,0.14,3.11,0,NA,0
"1238","MARCUS.SORENSEN","2017-04-18","S.J","L",11.7,6,3,3,0.57,2,0,0,0,0,1,5,1,0,0,30.77,15.38,15.38,2.94,19.09,10.26,NA,0
"1239","MARCUS.SORENSEN","2017-04-16","S.J","L",10.6,2,1,1,0.29,1,1,0,0,0,2,1,0,0,0,11.32,5.66,5.66,1.62,28.66,5.66,1,0
"1240","MARCUS.SORENSEN","2017-04-14","S.J","L",8.6,1,0,0,0,0,0,0,0,1,0,2,0,0,0,6.98,0,0,0,NA,0,NA,1
"1241","MARCUS.SORENSEN","2017-04-12","S.J","L",10.86,1,1,1,0.07,0,0,0,0,0,0,0,1,0,0,5.52,5.52,5.52,0.37,6.63,0,NA,0
"1242","MARIAN.HOSSA","2017-04-20","CHI","R",18.68,3,3,2,0.22,2,0,0,0,0,0,2,0,1,1,9.64,9.64,6.42,0.7,7.24,6.42,NA,0
"1243","MARIAN.HOSSA","2017-04-17","CHI","R",23.3,8,5,5,0.19,0,0,0,1,1,1,2,1,1,1,20.6,12.88,12.88,0.48,3.74,0,NA,0
"1244","MARIAN.HOSSA","2017-04-15","CHI","R",17.33,5,5,4,0.25,1,0,0,0,0,1,2,1,1,1,17.31,17.31,13.85,0.88,5.07,3.46,NA,0
"1245","MARIAN.HOSSA","2017-04-13","CHI","R",16.61,6,4,4,0.26,1,0,0,0,0,1,0,0,0,1,21.67,14.45,14.45,0.94,6.47,3.61,NA,0
"1246","MARK.BOROWIECKI","2017-04-15","OTT","D",3.72,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,NA,0,NA,0
"1247","MARK.BOROWIECKI","2017-04-12","OTT","D",17.12,3,2,1,0.02,0,0,0,1,0,7,3,0,0,1,10.51,7.01,3.5,0.07,0.95,0,NA,-1
"1248","MARK.GIORDANO","2017-04-19","CGY","D",26.42,6,3,1,0.04,0,0,0,1,1,3,3,1,0,1,13.63,6.81,2.27,0.08,1.19,0,NA,0
"1249","MARK.GIORDANO","2017-04-17","CGY","D",23.51,1,1,0,0.01,0,0,0,0,0,2,4,0,0,2,2.55,2.55,0,0.03,1.04,0,NA,0
"1250","MARK.GIORDANO","2017-04-15","CGY","D",24.99,3,3,2,0.06,0,0,0,0,0,3,6,0,1,1,7.2,7.2,4.8,0.15,2.08,0,NA,0
"1251","MARK.GIORDANO","2017-04-13","CGY","D",26.22,9,6,3,0.2,0,0,0,0,0,3,2,1,1,1,20.59,13.73,6.86,0.45,3.31,0,NA,0
"1252","MARK.LETESTU","2017-05-05","EDM","C",21.34,7,7,6,0.78,3,7,12,0,0,2,3,1,0,0,19.68,19.68,16.87,2.2,11.2,8.43,0.37,0
"1253","MARK.LETESTU","2017-05-03","EDM","C",14.26,2,1,1,0.08,0,9,7,0,0,2,1,0,1,0,8.42,4.21,4.21,0.32,7.66,0,0.56,0
"1254","MARK.LETESTU","2017-04-30","EDM","C",15.49,5,4,1,0.16,0,12,7,0,0,2,0,2,1,2,19.37,15.49,3.87,0.63,4.04,0,0.63,0
"1255","MARK.LETESTU","2017-04-28","EDM","C",16.9,2,1,0,0.03,0,4,10,1,0,1,0,0,0,2,7.1,3.55,0,0.1,2.86,0,0.29,-1
"1256","MARK.LETESTU","2017-04-26","EDM","C",18.54,6,6,5,0.97,5,7,11,0,0,1,0,1,0,2,19.42,19.42,16.18,3.13,16.1,16.18,0.39,0
"1257","MARK.LETESTU","2017-04-22","EDM","C",19.08,2,2,0,0.15,1,9,9,0,0,3,0,2,1,1,6.29,6.29,0,0.48,7.65,3.14,0.5,0
"1258","MARK.LETESTU","2017-04-20","EDM","C",20.35,3,1,1,0.09,0,10,6,0,0,1,0,2,0,0,8.85,2.95,2.95,0.25,8.5,0,0.62,0
"1259","MARK.LETESTU","2017-04-18","EDM","C",15.98,5,4,3,0.15,0,5,8,0,0,1,0,0,0,1,18.77,15.02,11.26,0.55,3.66,0,0.38,0
"1260","MARK.LETESTU","2017-04-16","EDM","C",14.77,3,3,2,0.19,1,3,4,0,0,2,3,0,0,0,12.19,12.19,8.12,0.77,6.29,4.06,0.43,0
"1261","MARK.LETESTU","2017-04-14","EDM","C",19.08,9,6,4,0.51,3,5,8,0,0,2,1,1,0,2,28.3,18.87,12.58,1.6,8.46,9.43,0.38,0
"1262","MARK.LETESTU","2017-04-12","EDM","C",18.32,3,3,3,0.3,2,7,8,0,0,4,1,2,0,2,9.83,9.83,9.83,0.98,9.97,6.55,0.47,0
"1263","MARK.STONE","2017-05-06","OTT","R",21.75,7,3,3,0.35,1,0,0,0,0,0,3,1,0,0,19.31,8.28,8.28,0.98,11.81,2.76,NA,0
"1264","MARK.STONE","2017-05-04","OTT","R",16.65,3,2,1,0.22,1,1,0,1,0,3,2,0,0,0,10.81,7.21,3.6,0.78,10.87,3.6,1,-1
"1265","MARK.STONE","2017-05-02","OTT","R",19.56,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,NA,0,NA,0
"1266","MARK.STONE","2017-04-29","OTT","R",26.87,3,1,1,0.29,1,1,0,1,1,2,1,2,0,2,6.7,2.23,2.23,0.64,28.7,2.23,1,0
"1267","MARK.STONE","2017-04-27","OTT","R",17.16,5,4,3,1.21,4,0,0,0,0,0,1,0,0,2,17.48,13.99,10.49,4.21,30.13,13.99,NA,0
"1268","MARK.STONE","2017-04-23","OTT","R",21.03,5,5,4,0.34,2,0,0,1,0,1,1,0,2,1,14.27,14.27,11.41,0.98,6.89,5.71,NA,-1
